condition,run_id,subwindow,stage_original,stage_original_id,VB,stage_unified,stage_unified_id
C4,62,0,normal,1,76.75639617,early,0
C4,62,1,normal,1,76.75639617,early,0
C4,62,2,normal,1,76.75639617,early,0
C4,62,3,normal,1,76.75639617,early,0
C4,62,4,normal,1,76.75639617,early,0
C4,63,0,normal,1,77.21562347,early,0
C4,63,1,normal,1,77.21562347,early,0
C4,63,2,normal,1,77.21562347,early,0
C4,63,3,normal,1,77.21562347,early,0
C4,63,4,normal,1,77.21562347,early,0
C4,64,0,normal,1,77.67739272,early,0
C4,64,1,normal,1,77.67739272,early,0
C4,64,2,normal,1,77.67739272,early,0
C4,64,3,normal,1,77.67739272,early,0
C4,64,4,normal,1,77.67739272,early,0
C4,65,0,normal,1,78.14133923,early,0
C4,65,1,normal,1,78.14133923,early,0
C4,65,2,normal,1,78.14133923,early,0
C4,65,3,normal,1,78.14133923,early,0
C4,65,4,normal,1,78.14133923,early,0
C4,66,0,normal,1,78.60707661,early,0
C4,66,1,normal,1,78.60707661,early,0
C4,66,2,normal,1,78.60707661,early,0
C4,66,3,normal,1,78.60707661,early,0
C4,66,4,normal,1,78.60707661,early,0
C4,67,0,normal,1,79.07419922,early,0
C4,67,1,normal,1,79.07419922,early,0
C4,67,2,normal,1,79.07419922,early,0
C4,67,3,normal,1,79.07419922,early,0
C4,67,4,normal,1,79.07419922,early,0
C4,68,0,normal,1,79.54228463,early,0
C4,68,1,normal,1,79.54228463,early,0
C4,68,2,normal,1,79.54228463,early,0
C4,68,3,normal,1,79.54228463,early,0
C4,68,4,normal,1,79.54228463,early,0
C4,69,0,normal,1,80.01089589,early,0
C4,69,1,normal,1,80.01089589,early,0
C4,69,2,normal,1,80.01089589,early,0
C4,69,3,normal,1,80.01089589,early,0
C4,69,4,normal,1,80.01089589,early,0
C4,70,0,normal,1,80.47958375,early,0
C4,70,1,normal,1,80.47958375,early,0
C4,70,2,normal,1,80.47958375,early,0
C4,70,3,normal,1,80.47958375,early,0
C4,70,4,normal,1,80.47958375,early,0
C4,71,0,normal,1,80.94788874,early,0
C4,71,1,normal,1,80.94788874,early,0
C4,71,2,normal,1,80.94788874,early,0
C4,71,3,normal,1,80.94788874,early,0
C4,71,4,normal,1,80.94788874,early,0
C4,72,0,normal,1,81.41534322,early,0
C4,72,1,normal,1,81.41534322,early,0
C4,72,2,normal,1,81.41534322,early,0
C4,72,3,normal,1,81.41534322,early,0
C4,72,4,normal,1,81.41534322,early,0
C4,73,0,normal,1,81.88147329,early,0
C4,73,1,normal,1,81.88147329,early,0
C4,73,2,normal,1,81.88147329,early,0
C4,73,3,normal,1,81.88147329,early,0
C4,73,4,normal,1,81.88147329,early,0
C4,74,0,normal,1,82.34580059,early,0
C4,74,1,normal,1,82.34580059,early,0
C4,74,2,normal,1,82.34580059,early,0
C4,74,3,normal,1,82.34580059,early,0
C4,74,4,normal,1,82.34580059,early,0
C4,75,0,normal,1,82.8078441,early,0
C4,75,1,normal,1,82.8078441,early,0
C4,75,2,normal,1,82.8078441,early,0
C4,75,3,normal,1,82.8078441,early,0
C4,75,4,normal,1,82.8078441,early,0
C4,76,0,normal,1,83.26712176,early,0
C4,76,1,normal,1,83.26712176,early,0
C4,76,2,normal,1,83.26712176,early,0
C4,76,3,normal,1,83.26712176,early,0
C4,76,4,normal,1,83.26712176,early,0
C4,77,0,normal,1,83.72315207,early,0
C4,77,1,normal,1,83.72315207,early,0
C4,77,2,normal,1,83.72315207,early,0
C4,77,3,normal,1,83.72315207,early,0
C4,77,4,normal,1,83.72315207,early,0
C4,78,0,normal,1,84.17545561,early,0
C4,78,1,normal,1,84.17545561,early,0
C4,78,2,normal,1,84.17545561,early,0
C4,78,3,normal,1,84.17545561,early,0
C4,78,4,normal,1,84.17545561,early,0
C4,79,0,normal,1,84.6235564,early,0
C4,79,1,normal,1,84.6235564,early,0
C4,79,2,normal,1,84.6235564,early,0
C4,79,3,normal,1,84.6235564,early,0
C4,79,4,normal,1,84.6235564,early,0
C4,80,0,normal,1,85.06698331,early,0
C4,80,1,normal,1,85.06698331,early,0
C4,80,2,normal,1,85.06698331,early,0
C4,80,3,normal,1,85.06698331,early,0
C4,80,4,normal,1,85.06698331,early,0
C4,81,0,normal,1,85.50527131,early,0
C4,81,1,normal,1,85.50527131,early,0
C4,81,2,normal,1,85.50527131,early,0
C4,81,3,normal,1,85.50527131,early,0
C4,81,4,normal,1,85.50527131,early,0
C4,82,0,normal,1,85.93796266,early,0
C4,82,1,normal,1,85.93796266,early,0
C4,82,2,normal,1,85.93796266,early,0
C4,82,3,normal,1,85.93796266,early,0
C4,82,4,normal,1,85.93796266,early,0
C4,83,0,normal,1,86.36460805,early,0
C4,83,1,normal,1,86.36460805,early,0
C4,83,2,normal,1,86.36460805,early,0
C4,83,3,normal,1,86.36460805,early,0
C4,83,4,normal,1,86.36460805,early,0
C4,84,0,normal,1,86.78476767,early,0
C4,84,1,normal,1,86.78476767,early,0
C4,84,2,normal,1,86.78476767,early,0
C4,84,3,normal,1,86.78476767,early,0
C4,84,4,normal,1,86.78476767,early,0
C4,85,0,normal,1,87.19801218,early,0
C4,85,1,normal,1,87.19801218,early,0
C4,85,2,normal,1,87.19801218,early,0
C4,85,3,normal,1,87.19801218,early,0
C4,85,4,normal,1,87.19801218,early,0
C4,86,0,normal,1,87.60392369,early,0
C4,86,1,normal,1,87.60392369,early,0
C4,86,2,normal,1,87.60392369,early,0
C4,86,3,normal,1,87.60392369,early,0
C4,86,4,normal,1,87.60392369,early,0
C4,87,0,normal,1,88.00209657,early,0
C4,87,1,normal,1,88.00209657,early,0
C4,87,2,normal,1,88.00209657,early,0
C4,87,3,normal,1,88.00209657,early,0
C4,87,4,normal,1,88.00209657,early,0
C4,88,0,normal,1,88.39213832,early,0
C4,88,1,normal,1,88.39213832,early,0
C4,88,2,normal,1,88.39213832,early,0
C4,88,3,normal,1,88.39213832,early,0
C4,88,4,normal,1,88.39213832,early,0
C4,89,0,normal,1,88.77367027,early,0
C4,89,1,normal,1,88.77367027,early,0
C4,89,2,normal,1,88.77367027,early,0
C4,89,3,normal,1,88.77367027,early,0
C4,89,4,normal,1,88.77367027,early,0
C4,90,0,normal,1,89.14632832,early,0
C4,90,1,normal,1,89.14632832,early,0
C4,90,2,normal,1,89.14632832,early,0
C4,90,3,normal,1,89.14632832,early,0
C4,90,4,normal,1,89.14632832,early,0
C4,91,0,normal,1,89.50976354,early,0
C4,91,1,normal,1,89.50976354,early,0
C4,91,2,normal,1,89.50976354,early,0
C4,91,3,normal,1,89.50976354,early,0
C4,91,4,normal,1,89.50976354,early,0
C4,92,0,normal,1,89.86364278,early,0
C4,92,1,normal,1,89.86364278,early,0
C4,92,2,normal,1,89.86364278,early,0
C4,92,3,normal,1,89.86364278,early,0
C4,92,4,normal,1,89.86364278,early,0
C4,93,0,normal,1,90.20764919,early,0
C4,93,1,normal,1,90.20764919,early,0
C4,93,2,normal,1,90.20764919,early,0
C4,93,3,normal,1,90.20764919,early,0
C4,93,4,normal,1,90.20764919,early,0
C4,94,0,normal,1,90.54148272,early,0
C4,94,1,normal,1,90.54148272,early,0
C4,94,2,normal,1,90.54148272,early,0
C4,94,3,normal,1,90.54148272,early,0
C4,94,4,normal,1,90.54148272,early,0
C4,95,0,normal,1,90.86486054,early,0
C4,95,1,normal,1,90.86486054,early,0
C4,95,2,normal,1,90.86486054,early,0
C4,95,3,normal,1,90.86486054,early,0
C4,95,4,normal,1,90.86486054,early,0
C4,96,0,normal,1,91.17751744,middle,1
C4,96,1,normal,1,91.17751744,middle,1
C4,96,2,normal,1,91.17751744,middle,1
C4,96,3,normal,1,91.17751744,middle,1
C4,96,4,normal,1,91.17751744,middle,1
C4,97,0,normal,1,91.47920614,middle,1
C4,97,1,normal,1,91.47920614,middle,1
C4,97,2,normal,1,91.47920614,middle,1
C4,97,3,normal,1,91.47920614,middle,1
C4,97,4,normal,1,91.47920614,middle,1
C4,98,0,normal,1,91.76969765,middle,1
C4,98,1,normal,1,91.76969765,middle,1
C4,98,2,normal,1,91.76969765,middle,1
C4,98,3,normal,1,91.76969765,middle,1
C4,98,4,normal,1,91.76969765,middle,1
C4,99,0,normal,1,92.04878148,middle,1
C4,99,1,normal,1,92.04878148,middle,1
C4,99,2,normal,1,92.04878148,middle,1
C4,99,3,normal,1,92.04878148,middle,1
C4,99,4,normal,1,92.04878148,middle,1
C4,100,0,normal,1,92.31626586,middle,1
C4,100,1,normal,1,92.31626586,middle,1
C4,100,2,normal,1,92.31626586,middle,1
C4,100,3,normal,1,92.31626586,middle,1
C4,100,4,normal,1,92.31626586,middle,1
C4,101,0,normal,1,92.57197792,middle,1
C4,101,1,normal,1,92.57197792,middle,1
C4,101,2,normal,1,92.57197792,middle,1
C4,101,3,normal,1,92.57197792,middle,1
C4,101,4,normal,1,92.57197792,middle,1
C4,102,0,normal,1,92.81576385,middle,1
C4,102,1,normal,1,92.81576385,middle,1
C4,102,2,normal,1,92.81576385,middle,1
C4,102,3,normal,1,92.81576385,middle,1
C4,102,4,normal,1,92.81576385,middle,1
C4,103,0,normal,1,93.04748896,middle,1
C4,103,1,normal,1,93.04748896,middle,1
C4,103,2,normal,1,93.04748896,middle,1
C4,103,3,normal,1,93.04748896,middle,1
C4,103,4,normal,1,93.04748896,middle,1
C4,104,0,normal,1,93.26703779,middle,1
C4,104,1,normal,1,93.26703779,middle,1
C4,104,2,normal,1,93.26703779,middle,1
C4,104,3,normal,1,93.26703779,middle,1
C4,104,4,normal,1,93.26703779,middle,1
C4,105,0,normal,1,93.47431411,middle,1
C4,105,1,normal,1,93.47431411,middle,1
C4,105,2,normal,1,93.47431411,middle,1
C4,105,3,normal,1,93.47431411,middle,1
C4,105,4,normal,1,93.47431411,middle,1
C4,106,0,normal,1,93.66924092,middle,1
C4,106,1,normal,1,93.66924092,middle,1
C4,106,2,normal,1,93.66924092,middle,1
C4,106,3,normal,1,93.66924092,middle,1
C4,106,4,normal,1,93.66924092,middle,1
C4,107,0,normal,1,93.85176045,middle,1
C4,107,1,normal,1,93.85176045,middle,1
C4,107,2,normal,1,93.85176045,middle,1
C4,107,3,normal,1,93.85176045,middle,1
C4,107,4,normal,1,93.85176045,middle,1
C4,108,0,normal,1,94.02183405,middle,1
C4,108,1,normal,1,94.02183405,middle,1
C4,108,2,normal,1,94.02183405,middle,1
C4,108,3,normal,1,94.02183405,middle,1
C4,108,4,normal,1,94.02183405,middle,1
C4,109,0,normal,1,94.17944214,middle,1
C4,109,1,normal,1,94.17944214,middle,1
C4,109,2,normal,1,94.17944214,middle,1
C4,109,3,normal,1,94.17944214,middle,1
C4,109,4,normal,1,94.17944214,middle,1
C4,110,0,normal,1,94.32458407,middle,1
C4,110,1,normal,1,94.32458407,middle,1
C4,110,2,normal,1,94.32458407,middle,1
C4,110,3,normal,1,94.32458407,middle,1
C4,110,4,normal,1,94.32458407,middle,1
C4,111,0,normal,1,94.45727798,middle,1
C4,111,1,normal,1,94.45727798,middle,1
C4,111,2,normal,1,94.45727798,middle,1
C4,111,3,normal,1,94.45727798,middle,1
C4,111,4,normal,1,94.45727798,middle,1
C4,112,0,normal,1,94.57756064,middle,1
C4,112,1,normal,1,94.57756064,middle,1
C4,112,2,normal,1,94.57756064,middle,1
C4,112,3,normal,1,94.57756064,middle,1
C4,112,4,normal,1,94.57756064,middle,1
C4,113,0,normal,1,94.68548722,middle,1
C4,113,1,normal,1,94.68548722,middle,1
C4,113,2,normal,1,94.68548722,middle,1
C4,113,3,normal,1,94.68548722,middle,1
C4,113,4,normal,1,94.68548722,middle,1
C4,114,0,normal,1,94.78113112,middle,1
C4,114,1,normal,1,94.78113112,middle,1
C4,114,2,normal,1,94.78113112,middle,1
C4,114,3,normal,1,94.78113112,middle,1
C4,114,4,normal,1,94.78113112,middle,1
C4,115,0,normal,1,94.86458369,middle,1
C4,115,1,normal,1,94.86458369,middle,1
C4,115,2,normal,1,94.86458369,middle,1
C4,115,3,normal,1,94.86458369,middle,1
C4,115,4,normal,1,94.86458369,middle,1
C4,116,0,normal,1,94.935954,middle,1
C4,116,1,normal,1,94.935954,middle,1
C4,116,2,normal,1,94.935954,middle,1
C4,116,3,normal,1,94.935954,middle,1
C4,116,4,normal,1,94.935954,middle,1
C4,117,0,normal,1,94.99536852,middle,1
C4,117,1,normal,1,94.99536852,middle,1
C4,117,2,normal,1,94.99536852,middle,1
C4,117,3,normal,1,94.99536852,middle,1
C4,117,4,normal,1,94.99536852,middle,1
C4,118,0,normal,1,95.04297086,middle,1
C4,118,1,normal,1,95.04297086,middle,1
C4,118,2,normal,1,95.04297086,middle,1
C4,118,3,normal,1,95.04297086,middle,1
C4,118,4,normal,1,95.04297086,middle,1
C4,119,0,normal,1,95.07892145,middle,1
C4,119,1,normal,1,95.07892145,middle,1
C4,119,2,normal,1,95.07892145,middle,1
C4,119,3,normal,1,95.07892145,middle,1
C4,119,4,normal,1,95.07892145,middle,1
C4,120,0,normal,1,95.10339716,middle,1
C4,120,1,normal,1,95.10339716,middle,1
C4,120,2,normal,1,95.10339716,middle,1
C4,120,3,normal,1,95.10339716,middle,1
C4,120,4,normal,1,95.10339716,middle,1
C4,121,0,normal,1,95.11659101,middle,1
C4,121,1,normal,1,95.11659101,middle,1
C4,121,2,normal,1,95.11659101,middle,1
C4,121,3,normal,1,95.11659101,middle,1
C4,121,4,normal,1,95.11659101,middle,1
C4,122,0,normal,1,95.11871175,middle,1
C4,122,1,normal,1,95.11871175,middle,1
C4,122,2,normal,1,95.11871175,middle,1
C4,122,3,normal,1,95.11871175,middle,1
C4,122,4,normal,1,95.11871175,middle,1
C4,123,0,normal,1,95.11871175,middle,1
C4,123,1,normal,1,95.11871175,middle,1
C4,123,2,normal,1,95.11871175,middle,1
C4,123,3,normal,1,95.11871175,middle,1
C4,123,4,normal,1,95.11871175,middle,1
C4,124,0,normal,1,95.11871175,middle,1
C4,124,1,normal,1,95.11871175,middle,1
C4,124,2,normal,1,95.11871175,middle,1
C4,124,3,normal,1,95.11871175,middle,1
C4,124,4,normal,1,95.11871175,middle,1
C4,125,0,normal,1,95.11871175,middle,1
C4,125,1,normal,1,95.11871175,middle,1
C4,125,2,normal,1,95.11871175,middle,1
C4,125,3,normal,1,95.11871175,middle,1
C4,125,4,normal,1,95.11871175,middle,1
C4,126,0,normal,1,95.11871175,middle,1
C4,126,1,normal,1,95.11871175,middle,1
C4,126,2,normal,1,95.11871175,middle,1
C4,126,3,normal,1,95.11871175,middle,1
C4,126,4,normal,1,95.11871175,middle,1
C4,127,0,normal,1,95.11871175,middle,1
C4,127,1,normal,1,95.11871175,middle,1
C4,127,2,normal,1,95.11871175,middle,1
C4,127,3,normal,1,95.11871175,middle,1
C4,127,4,normal,1,95.11871175,middle,1
C4,128,0,normal,1,95.11871175,middle,1
C4,128,1,normal,1,95.11871175,middle,1
C4,128,2,normal,1,95.11871175,middle,1
C4,128,3,normal,1,95.11871175,middle,1
C4,128,4,normal,1,95.11871175,middle,1
C4,129,0,normal,1,95.11871175,middle,1
C4,129,1,normal,1,95.11871175,middle,1
C4,129,2,normal,1,95.11871175,middle,1
C4,129,3,normal,1,95.11871175,middle,1
C4,129,4,normal,1,95.11871175,middle,1
C4,130,0,normal,1,95.11871175,middle,1
C4,130,1,normal,1,95.11871175,middle,1
C4,130,2,normal,1,95.11871175,middle,1
C4,130,3,normal,1,95.11871175,middle,1
C4,130,4,normal,1,95.11871175,middle,1
C4,131,0,normal,1,95.11871175,middle,1
C4,131,1,normal,1,95.11871175,middle,1
C4,131,2,normal,1,95.11871175,middle,1
C4,131,3,normal,1,95.11871175,middle,1
C4,131,4,normal,1,95.11871175,middle,1
C4,132,0,normal,1,95.11871175,middle,1
C4,132,1,normal,1,95.11871175,middle,1
C4,132,2,normal,1,95.11871175,middle,1
C4,132,3,normal,1,95.11871175,middle,1
C4,132,4,normal,1,95.11871175,middle,1
C4,133,0,normal,1,95.20726268,middle,1
C4,133,1,normal,1,95.20726268,middle,1
C4,133,2,normal,1,95.20726268,middle,1
C4,133,3,normal,1,95.20726268,middle,1
C4,133,4,normal,1,95.20726268,middle,1
C4,134,0,normal,1,95.44025205,middle,1
C4,134,1,normal,1,95.44025205,middle,1
C4,134,2,normal,1,95.44025205,middle,1
C4,134,3,normal,1,95.44025205,middle,1
C4,134,4,normal,1,95.44025205,middle,1
C4,135,0,normal,1,95.66161694,middle,1
C4,135,1,normal,1,95.66161694,middle,1
C4,135,2,normal,1,95.66161694,middle,1
C4,135,3,normal,1,95.66161694,middle,1
C4,135,4,normal,1,95.66161694,middle,1
C4,136,0,normal,1,95.87144806,middle,1
C4,136,1,normal,1,95.87144806,middle,1
C4,136,2,normal,1,95.87144806,middle,1
C4,136,3,normal,1,95.87144806,middle,1
C4,136,4,normal,1,95.87144806,middle,1
C4,137,0,normal,1,96.06985284,middle,1
C4,137,1,normal,1,96.06985284,middle,1
C4,137,2,normal,1,96.06985284,middle,1
C4,137,3,normal,1,96.06985284,middle,1
C4,137,4,normal,1,96.06985284,middle,1
C4,138,0,normal,1,96.25695507,middle,1
C4,138,1,normal,1,96.25695507,middle,1
C4,138,2,normal,1,96.25695507,middle,1
C4,138,3,normal,1,96.25695507,middle,1
C4,138,4,normal,1,96.25695507,middle,1
C4,139,0,normal,1,96.43289455,middle,1
C4,139,1,normal,1,96.43289455,middle,1
C4,139,2,normal,1,96.43289455,middle,1
C4,139,3,normal,1,96.43289455,middle,1
C4,139,4,normal,1,96.43289455,middle,1
C4,140,0,normal,1,96.59782671,middle,1
C4,140,1,normal,1,96.59782671,middle,1
C4,140,2,normal,1,96.59782671,middle,1
C4,140,3,normal,1,96.59782671,middle,1
C4,140,4,normal,1,96.59782671,middle,1
C4,141,0,normal,1,96.75192223,middle,1
C4,141,1,normal,1,96.75192223,middle,1
C4,141,2,normal,1,96.75192223,middle,1
C4,141,3,normal,1,96.75192223,middle,1
C4,141,4,normal,1,96.75192223,middle,1
C4,142,0,normal,1,96.89536664,middle,1
C4,142,1,normal,1,96.89536664,middle,1
C4,142,2,normal,1,96.89536664,middle,1
C4,142,3,normal,1,96.89536664,middle,1
C4,142,4,normal,1,96.89536664,middle,1
C4,143,0,normal,1,97.02835992,middle,1
C4,143,1,normal,1,97.02835992,middle,1
C4,143,2,normal,1,97.02835992,middle,1
C4,143,3,normal,1,97.02835992,middle,1
C4,143,4,normal,1,97.02835992,middle,1
C4,144,0,normal,1,97.15111612,middle,1
C4,144,1,normal,1,97.15111612,middle,1
C4,144,2,normal,1,97.15111612,middle,1
C4,144,3,normal,1,97.15111612,middle,1
C4,144,4,normal,1,97.15111612,middle,1
C4,145,0,normal,1,97.26386291,middle,1
C4,145,1,normal,1,97.26386291,middle,1
C4,145,2,normal,1,97.26386291,middle,1
C4,145,3,normal,1,97.26386291,middle,1
C4,145,4,normal,1,97.26386291,middle,1
C4,146,0,normal,1,97.36684116,middle,1
C4,146,1,normal,1,97.36684116,middle,1
C4,146,2,normal,1,97.36684116,middle,1
C4,146,3,normal,1,97.36684116,middle,1
C4,146,4,normal,1,97.36684116,middle,1
C4,147,0,normal,1,97.46030457,middle,1
C4,147,1,normal,1,97.46030457,middle,1
C4,147,2,normal,1,97.46030457,middle,1
C4,147,3,normal,1,97.46030457,middle,1
C4,147,4,normal,1,97.46030457,middle,1
C4,148,0,normal,1,97.54451915,middle,1
C4,148,1,normal,1,97.54451915,middle,1
C4,148,2,normal,1,97.54451915,middle,1
C4,148,3,normal,1,97.54451915,middle,1
C4,148,4,normal,1,97.54451915,middle,1
C4,149,0,normal,1,97.61976286,middle,1
C4,149,1,normal,1,97.61976286,middle,1
C4,149,2,normal,1,97.61976286,middle,1
C4,149,3,normal,1,97.61976286,middle,1
C4,149,4,normal,1,97.61976286,middle,1
C4,150,0,normal,1,97.68632512,middle,1
C4,150,1,normal,1,97.68632512,middle,1
C4,150,2,normal,1,97.68632512,middle,1
C4,150,3,normal,1,97.68632512,middle,1
C4,150,4,normal,1,97.68632512,middle,1
C4,151,0,normal,1,97.7445064,middle,1
C4,151,1,normal,1,97.7445064,middle,1
C4,151,2,normal,1,97.7445064,middle,1
C4,151,3,normal,1,97.7445064,middle,1
C4,151,4,normal,1,97.7445064,middle,1
C4,152,0,normal,1,97.79461776,middle,1
C4,152,1,normal,1,97.79461776,middle,1
C4,152,2,normal,1,97.79461776,middle,1
C4,152,3,normal,1,97.79461776,middle,1
C4,152,4,normal,1,97.79461776,middle,1
C4,153,0,normal,1,97.83698037,middle,1
C4,153,1,normal,1,97.83698037,middle,1
C4,153,2,normal,1,97.83698037,middle,1
C4,153,3,normal,1,97.83698037,middle,1
C4,153,4,normal,1,97.83698037,middle,1
C4,154,0,normal,1,97.87192512,middle,1
C4,154,1,normal,1,97.87192512,middle,1
C4,154,2,normal,1,97.87192512,middle,1
C4,154,3,normal,1,97.87192512,middle,1
C4,154,4,normal,1,97.87192512,middle,1
C4,155,0,normal,1,97.89979211,middle,1
C4,155,1,normal,1,97.89979211,middle,1
C4,155,2,normal,1,97.89979211,middle,1
C4,155,3,normal,1,97.89979211,middle,1
C4,155,4,normal,1,97.89979211,middle,1
C4,156,0,normal,1,97.92093022,middle,1
C4,156,1,normal,1,97.92093022,middle,1
C4,156,2,normal,1,97.92093022,middle,1
C4,156,3,normal,1,97.92093022,middle,1
C4,156,4,normal,1,97.92093022,middle,1
C4,157,0,normal,1,97.93569664,middle,1
C4,157,1,normal,1,97.93569664,middle,1
C4,157,2,normal,1,97.93569664,middle,1
C4,157,3,normal,1,97.93569664,middle,1
C4,157,4,normal,1,97.93569664,middle,1
C4,158,0,normal,1,97.94445643,middle,1
C4,158,1,normal,1,97.94445643,middle,1
C4,158,2,normal,1,97.94445643,middle,1
C4,158,3,normal,1,97.94445643,middle,1
C4,158,4,normal,1,97.94445643,middle,1
C4,159,0,normal,1,97.94758207,middle,1
C4,159,1,normal,1,97.94758207,middle,1
C4,159,2,normal,1,97.94758207,middle,1
C4,159,3,normal,1,97.94758207,middle,1
C4,159,4,normal,1,97.94758207,middle,1
C4,160,0,normal,1,97.94758207,middle,1
C4,160,1,normal,1,97.94758207,middle,1
C4,160,2,normal,1,97.94758207,middle,1
C4,160,3,normal,1,97.94758207,middle,1
C4,160,4,normal,1,97.94758207,middle,1
C4,161,0,normal,1,97.94758207,middle,1
C4,161,1,normal,1,97.94758207,middle,1
C4,161,2,normal,1,97.94758207,middle,1
C4,161,3,normal,1,97.94758207,middle,1
C4,161,4,normal,1,97.94758207,middle,1
C4,162,0,normal,1,97.94758207,middle,1
C4,162,1,normal,1,97.94758207,middle,1
C4,162,2,normal,1,97.94758207,middle,1
C4,162,3,normal,1,97.94758207,middle,1
C4,162,4,normal,1,97.94758207,middle,1
C4,163,0,normal,1,97.94758207,middle,1
C4,163,1,normal,1,97.94758207,middle,1
C4,163,2,normal,1,97.94758207,middle,1
C4,163,3,normal,1,97.94758207,middle,1
C4,163,4,normal,1,97.94758207,middle,1
C4,164,0,normal,1,97.94758207,middle,1
C4,164,1,normal,1,97.94758207,middle,1
C4,164,2,normal,1,97.94758207,middle,1
C4,164,3,normal,1,97.94758207,middle,1
C4,164,4,normal,1,97.94758207,middle,1
C4,165,0,normal,1,97.94758207,middle,1
C4,165,1,normal,1,97.94758207,middle,1
C4,165,2,normal,1,97.94758207,middle,1
C4,165,3,normal,1,97.94758207,middle,1
C4,165,4,normal,1,97.94758207,middle,1
C4,166,0,normal,1,97.94758207,middle,1
C4,166,1,normal,1,97.94758207,middle,1
C4,166,2,normal,1,97.94758207,middle,1
C4,166,3,normal,1,97.94758207,middle,1
C4,166,4,normal,1,97.94758207,middle,1
C4,167,0,normal,1,97.94758207,middle,1
C4,167,1,normal,1,97.94758207,middle,1
C4,167,2,normal,1,97.94758207,middle,1
C4,167,3,normal,1,97.94758207,middle,1
C4,167,4,normal,1,97.94758207,middle,1
C4,168,0,normal,1,97.94758207,middle,1
C4,168,1,normal,1,97.94758207,middle,1
C4,168,2,normal,1,97.94758207,middle,1
C4,168,3,normal,1,97.94758207,middle,1
C4,168,4,normal,1,97.94758207,middle,1
C4,169,0,normal,1,97.94758207,middle,1
C4,169,1,normal,1,97.94758207,middle,1
C4,169,2,normal,1,97.94758207,middle,1
C4,169,3,normal,1,97.94758207,middle,1
C4,169,4,normal,1,97.94758207,middle,1
C4,170,0,normal,1,97.94758207,middle,1
C4,170,1,normal,1,97.94758207,middle,1
C4,170,2,normal,1,97.94758207,middle,1
C4,170,3,normal,1,97.94758207,middle,1
C4,170,4,normal,1,97.94758207,middle,1
C4,171,0,normal,1,97.94758207,middle,1
C4,171,1,normal,1,97.94758207,middle,1
C4,171,2,normal,1,97.94758207,middle,1
C4,171,3,normal,1,97.94758207,middle,1
C4,171,4,normal,1,97.94758207,middle,1
C4,172,0,normal,1,97.94758207,middle,1
C4,172,1,normal,1,97.94758207,middle,1
C4,172,2,normal,1,97.94758207,middle,1
C4,172,3,normal,1,97.94758207,middle,1
C4,172,4,normal,1,97.94758207,middle,1
C4,173,0,normal,1,97.94758207,middle,1
C4,173,1,normal,1,97.94758207,middle,1
C4,173,2,normal,1,97.94758207,middle,1
C4,173,3,normal,1,97.94758207,middle,1
C4,173,4,normal,1,97.94758207,middle,1
C4,174,0,normal,1,97.94758207,middle,1
C4,174,1,normal,1,97.94758207,middle,1
C4,174,2,normal,1,97.94758207,middle,1
C4,174,3,normal,1,97.94758207,middle,1
C4,174,4,normal,1,97.94758207,middle,1
C4,175,0,normal,1,97.94758207,middle,1
C4,175,1,normal,1,97.94758207,middle,1
C4,175,2,normal,1,97.94758207,middle,1
C4,175,3,normal,1,97.94758207,middle,1
C4,175,4,normal,1,97.94758207,middle,1
C4,176,0,severe,2,97.94758207,middle,1
C4,176,1,severe,2,97.94758207,middle,1
C4,176,2,severe,2,97.94758207,middle,1
C4,176,3,severe,2,97.94758207,middle,1
C4,176,4,severe,2,97.94758207,middle,1
C4,177,0,severe,2,97.94758207,middle,1
C4,177,1,severe,2,97.94758207,middle,1
C4,177,2,severe,2,97.94758207,middle,1
C4,177,3,severe,2,97.94758207,middle,1
C4,177,4,severe,2,97.94758207,middle,1
C4,178,0,severe,2,97.94758207,middle,1
C4,178,1,severe,2,97.94758207,middle,1
C4,178,2,severe,2,97.94758207,middle,1
C4,178,3,severe,2,97.94758207,middle,1
C4,178,4,severe,2,97.94758207,middle,1
C4,179,0,severe,2,97.94758207,middle,1
C4,179,1,severe,2,97.94758207,middle,1
C4,179,2,severe,2,97.94758207,middle,1
C4,179,3,severe,2,97.94758207,middle,1
C4,179,4,severe,2,97.94758207,middle,1
C4,180,0,severe,2,97.94758207,middle,1
C4,180,1,severe,2,97.94758207,middle,1
C4,180,2,severe,2,97.94758207,middle,1
C4,180,3,severe,2,97.94758207,middle,1
C4,180,4,severe,2,97.94758207,middle,1
C4,181,0,severe,2,97.94758207,middle,1
C4,181,1,severe,2,97.94758207,middle,1
C4,181,2,severe,2,97.94758207,middle,1
C4,181,3,severe,2,97.94758207,middle,1
C4,181,4,severe,2,97.94758207,middle,1
C4,182,0,severe,2,97.94758207,middle,1
C4,182,1,severe,2,97.94758207,middle,1
C4,182,2,severe,2,97.94758207,middle,1
C4,182,3,severe,2,97.94758207,middle,1
C4,182,4,severe,2,97.94758207,middle,1
C4,183,0,severe,2,97.94758207,middle,1
C4,183,1,severe,2,97.94758207,middle,1
C4,183,2,severe,2,97.94758207,middle,1
C4,183,3,severe,2,97.94758207,middle,1
C4,183,4,severe,2,97.94758207,middle,1
C4,184,0,severe,2,97.94758207,middle,1
C4,184,1,severe,2,97.94758207,middle,1
C4,184,2,severe,2,97.94758207,middle,1
C4,184,3,severe,2,97.94758207,middle,1
