condition,run_id,class,class_id,start_idx,end_idx,npy_path
C6,7,I,0,140896,145504,data\windows\C6_007_17.npy
C6,21,I,0,140854,145462,data\windows\C6_021_17.npy
C6,21,I,0,41068,45676,data\windows\C6_021_18.npy
C6,6,I,0,160816,165424,data\windows\C6_006_20.npy
C6,24,I,0,90510,95118,data\windows\C6_024_11.npy
C6,14,I,0,12713,17321,data\windows\C6_014_25.npy
C6,2,I,0,83211,87819,data\windows\C6_002_25.npy
C6,13,I,0,165528,170136,data\windows\C6_013_15.npy
C6,24,I,0,149221,153829,data\windows\C6_024_12.npy
C6,22,I,0,57534,62142,data\windows\C6_022_15.npy
C6,9,I,0,164016,168624,data\windows\C6_009_23.npy
C6,24,I,0,83492,88100,data\windows\C6_024_13.npy
C6,13,I,0,98970,103578,data\windows\C6_013_16.npy
C6,15,I,0,18577,23185,data\windows\C6_015_21.npy
C6,3,I,0,213219,217827,data\windows\C6_003_24.npy
C6,31,I,0,179785,184393,data\windows\C6_031_19.npy
C6,26,I,0,41792,46400,data\windows\C6_026_21.npy
C6,7,I,0,120207,124815,data\windows\C6_007_18.npy
C6,18,I,0,167254,171862,data\windows\C6_018_16.npy
C6,25,I,0,108191,112799,data\windows\C6_025_15.npy
C6,16,I,0,45186,49794,data\windows\C6_016_21.npy
C6,7,I,0,207635,212243,data\windows\C6_007_19.npy
C6,31,I,0,57627,62235,data\windows\C6_031_20.npy
C6,9,I,0,72485,77093,data\windows\C6_009_24.npy
C6,11,I,0,79665,84273,data\windows\C6_011_13.npy
C6,12,I,0,190982,195590,data\windows\C6_012_20.npy
C6,28,I,0,107206,111814,data\windows\C6_028_12.npy
C6,16,I,0,154269,158877,data\windows\C6_016_22.npy
C6,23,I,0,193206,197814,data\windows\C6_023_20.npy
C6,28,I,0,199082,203690,data\windows\C6_028_13.npy
C6,29,I,0,183624,188232,data\windows\C6_029_15.npy
C6,27,I,0,194561,199169,data\windows\C6_027_15.npy
C6,29,I,0,203306,207914,data\windows\C6_029_16.npy
C6,30,I,0,212431,217039,data\windows\C6_030_16.npy
C6,31,I,0,137866,142474,data\windows\C6_031_21.npy
C6,20,I,0,28237,32845,data\windows\C6_020_19.npy
C6,5,I,0,24351,28959,data\windows\C6_005_27.npy
C6,4,I,0,170463,175071,data\windows\C6_004_19.npy
C6,25,I,0,67775,72383,data\windows\C6_025_16.npy
C6,10,I,0,172459,177067,data\windows\C6_010_10.npy
C6,25,I,0,200390,204998,data\windows\C6_025_17.npy
C6,29,I,0,138158,142766,data\windows\C6_029_17.npy
C6,20,I,0,163898,168506,data\windows\C6_020_20.npy
C6,24,I,0,59769,64377,data\windows\C6_024_14.npy
C6,9,I,0,94162,98770,data\windows\C6_009_25.npy
C6,14,I,0,206807,211415,data\windows\C6_014_26.npy
C6,30,I,0,175095,179703,data\windows\C6_030_17.npy
C6,26,I,0,43828,48436,data\windows\C6_026_22.npy
C6,7,I,0,200725,205333,data\windows\C6_007_20.npy
C6,30,I,0,107085,111693,data\windows\C6_030_18.npy
C6,16,I,0,180888,185496,data\windows\C6_016_23.npy
C6,27,I,0,111766,116374,data\windows\C6_027_16.npy
C6,17,I,0,129416,134024,data\windows\C6_017_18.npy
C6,19,I,0,34701,39309,data\windows\C6_019_11.npy
C6,6,I,0,72624,77232,data\windows\C6_006_21.npy
C6,11,I,0,154888,159496,data\windows\C6_011_14.npy
C6,23,I,0,180596,185204,data\windows\C6_023_21.npy
C6,27,I,0,19046,23654,data\windows\C6_027_17.npy
C6,3,I,0,16437,21045,data\windows\C6_003_25.npy
C6,3,I,0,148216,152824,data\windows\C6_003_26.npy
C6,22,I,0,95832,100440,data\windows\C6_022_16.npy
C6,14,I,0,181837,186445,data\windows\C6_014_27.npy
C6,27,I,0,14621,19229,data\windows\C6_027_18.npy
C6,3,I,0,74717,79325,data\windows\C6_003_27.npy
C6,11,I,0,7597,12205,data\windows\C6_011_15.npy
C6,2,I,0,151138,155746,data\windows\C6_002_26.npy
C6,22,I,0,183875,188483,data\windows\C6_022_17.npy
C6,27,I,0,33600,38208,data\windows\C6_027_19.npy
C6,5,I,0,69622,74230,data\windows\C6_005_28.npy
C6,11,I,0,181346,185954,data\windows\C6_011_16.npy
C6,27,I,0,8879,13487,data\windows\C6_027_20.npy
C6,2,I,0,202825,207433,data\windows\C6_002_27.npy
C6,30,I,0,190129,194737,data\windows\C6_030_19.npy
C6,28,I,0,32738,37346,data\windows\C6_028_14.npy
C6,5,I,0,29856,34464,data\windows\C6_005_29.npy
C6,5,I,0,148682,153290,data\windows\C6_005_30.npy
C6,22,I,0,2164,6772,data\windows\C6_022_18.npy
C6,1,I,0,94948,99556,data\windows\C6_001_20.npy
C6,16,I,0,14129,18737,data\windows\C6_016_24.npy
C6,3,I,0,113659,118267,data\windows\C6_003_28.npy
C6,17,I,0,75049,79657,data\windows\C6_017_19.npy
C6,11,I,0,151450,156058,data\windows\C6_011_17.npy
C6,22,I,0,188774,193382,data\windows\C6_022_19.npy
C6,28,I,0,104789,109397,data\windows\C6_028_15.npy
C6,16,I,0,137567,142175,data\windows\C6_016_25.npy
C6,20,I,0,128735,133343,data\windows\C6_020_21.npy
C6,19,I,0,211201,215809,data\windows\C6_019_12.npy
C6,31,I,0,49500,54108,data\windows\C6_031_22.npy
C6,8,I,0,51246,55854,data\windows\C6_008_13.npy
C6,8,I,0,81182,85790,data\windows\C6_008_14.npy
C6,12,I,0,157946,162554,data\windows\C6_012_21.npy
C6,23,I,0,185494,190102,data\windows\C6_023_22.npy
C6,27,I,0,59597,64205,data\windows\C6_027_21.npy
C6,9,I,0,23815,28423,data\windows\C6_009_26.npy
C6,4,I,0,130340,134948,data\windows\C6_004_20.npy
C6,19,I,0,128140,132748,data\windows\C6_019_13.npy
C6,19,I,0,80363,84971,data\windows\C6_019_14.npy
C6,12,I,0,39510,44118,data\windows\C6_012_22.npy
C6,6,I,0,182250,186858,data\windows\C6_006_22.npy
C6,27,I,0,181432,186040,data\windows\C6_027_22.npy
C6,27,I,0,160212,164820,data\windows\C6_027_23.npy
C6,24,I,0,124108,128716,data\windows\C6_024_15.npy
C6,18,I,0,56031,60639,data\windows\C6_018_17.npy
C6,9,I,0,87338,91946,data\windows\C6_009_27.npy
C6,13,I,0,14715,19323,data\windows\C6_013_17.npy
C6,3,I,0,53424,58032,data\windows\C6_003_29.npy
C6,8,I,0,96609,101217,data\windows\C6_008_15.npy
C6,14,I,0,93604,98212,data\windows\C6_014_28.npy
C6,14,I,0,17222,21830,data\windows\C6_014_29.npy
C6,3,I,0,204782,209390,data\windows\C6_003_30.npy
C6,30,I,0,57498,62106,data\windows\C6_030_20.npy
C6,9,I,0,110343,114951,data\windows\C6_009_28.npy
C6,16,I,0,99730,104338,data\windows\C6_016_26.npy
C6,15,I,0,100667,105275,data\windows\C6_015_22.npy
C6,15,I,0,181191,185799,data\windows\C6_015_23.npy
C6,27,I,0,159942,164550,data\windows\C6_027_24.npy
C6,24,I,0,185962,190570,data\windows\C6_024_16.npy
C6,27,I,0,81238,85846,data\windows\C6_027_25.npy
C6,12,I,0,56848,61456,data\windows\C6_012_23.npy
C6,9,I,0,92620,97228,data\windows\C6_009_29.npy
C6,14,I,0,120313,124921,data\windows\C6_014_30.npy
C6,18,I,0,72218,76826,data\windows\C6_018_18.npy
C6,11,I,0,98622,103230,data\windows\C6_011_18.npy
C6,15,I,0,32360,36968,data\windows\C6_015_24.npy
C6,5,I,0,125469,130077,data\windows\C6_005_31.npy
C6,19,I,0,153064,157672,data\windows\C6_019_15.npy
C6,23,I,0,113014,117622,data\windows\C6_023_23.npy
C6,17,I,0,187094,191702,data\windows\C6_017_20.npy
C6,28,I,0,213480,218088,data\windows\C6_028_16.npy
C6,31,I,0,194140,198748,data\windows\C6_031_23.npy
C6,29,I,0,19935,24543,data\windows\C6_029_18.npy
C6,3,I,0,188357,192965,data\windows\C6_003_31.npy
C6,28,I,0,71548,76156,data\windows\C6_028_17.npy
C6,11,I,0,96848,101456,data\windows\C6_011_19.npy
C6,15,I,0,88336,92944,data\windows\C6_015_25.npy
C6,13,I,0,61085,65693,data\windows\C6_013_18.npy
C6,9,I,0,190091,194699,data\windows\C6_009_30.npy
C6,28,I,0,136775,141383,data\windows\C6_028_18.npy
C6,20,I,0,207359,211967,data\windows\C6_020_22.npy
C6,30,I,0,204644,209252,data\windows\C6_030_21.npy
C6,30,I,0,89977,94585,data\windows\C6_030_22.npy
C6,14,I,0,155788,160396,data\windows\C6_014_31.npy
C6,23,I,0,107699,112307,data\windows\C6_023_24.npy
C6,16,I,0,106073,110681,data\windows\C6_016_27.npy
C6,16,I,0,158546,163154,data\windows\C6_016_28.npy
C6,23,I,0,147670,152278,data\windows\C6_023_25.npy
C6,22,I,0,195427,200035,data\windows\C6_022_20.npy
C6,29,I,0,165637,170245,data\windows\C6_029_19.npy
C6,24,I,0,133345,137953,data\windows\C6_024_17.npy
C6,20,I,0,197130,201738,data\windows\C6_020_23.npy
C6,29,I,0,21951,26559,data\windows\C6_029_20.npy
C6,4,I,0,163439,168047,data\windows\C6_004_21.npy
C6,24,I,0,84079,88687,data\windows\C6_024_18.npy
C6,13,I,0,93153,97761,data\windows\C6_013_19.npy
C6,14,I,0,167493,172101,data\windows\C6_014_32.npy
C6,25,I,0,58656,63264,data\windows\C6_025_18.npy
C6,9,I,0,191478,196086,data\windows\C6_009_31.npy
C6,28,I,0,107178,111786,data\windows\C6_028_19.npy
C6,16,I,0,74810,79418,data\windows\C6_016_29.npy
C6,11,I,0,70351,74959,data\windows\C6_011_20.npy
C6,11,I,0,90233,94841,data\windows\C6_011_21.npy
C6,14,I,0,202010,206618,data\windows\C6_014_33.npy
C6,30,I,0,22002,26610,data\windows\C6_030_23.npy
C6,4,I,0,108778,113386,data\windows\C6_004_22.npy
C6,16,I,0,178988,183596,data\windows\C6_016_30.npy
C6,26,I,0,101209,105817,data\windows\C6_026_23.npy
C6,15,I,0,121365,125973,data\windows\C6_015_26.npy
C6,18,I,0,74628,79236,data\windows\C6_018_19.npy
C6,11,I,0,29199,33807,data\windows\C6_011_22.npy
C6,5,I,0,137410,142018,data\windows\C6_005_32.npy
C6,20,I,0,197277,201885,data\windows\C6_020_24.npy
C6,29,I,0,111502,116110,data\windows\C6_029_21.npy
C6,17,I,0,92587,97195,data\windows\C6_017_21.npy
C6,14,I,0,27651,32259,data\windows\C6_014_34.npy
C6,5,I,0,203025,207633,data\windows\C6_005_33.npy
C6,30,I,0,186318,190926,data\windows\C6_030_24.npy
C6,27,I,0,193308,197916,data\windows\C6_027_26.npy
C6,28,I,0,76974,81582,data\windows\C6_028_20.npy
C6,12,I,0,134063,138671,data\windows\C6_012_24.npy
C6,20,I,0,92763,97371,data\windows\C6_020_25.npy
C6,14,I,0,50279,54887,data\windows\C6_014_35.npy
C6,8,I,0,44111,48719,data\windows\C6_008_16.npy
C6,7,I,0,82289,86897,data\windows\C6_007_21.npy
C6,12,I,0,118648,123256,data\windows\C6_012_25.npy
C6,18,I,0,26148,30756,data\windows\C6_018_20.npy
C6,4,I,0,150342,154950,data\windows\C6_004_23.npy
C6,22,I,0,98119,102727,data\windows\C6_022_21.npy
C6,15,I,0,188939,193547,data\windows\C6_015_27.npy
C6,28,I,0,59775,64383,data\windows\C6_028_21.npy
C6,9,I,0,11183,15791,data\windows\C6_009_32.npy
C6,2,I,0,66481,71089,data\windows\C6_002_28.npy
C6,10,I,0,208653,213261,data\windows\C6_010_11.npy
C6,31,I,0,69029,73637,data\windows\C6_031_24.npy
C6,10,I,0,150877,155485,data\windows\C6_010_12.npy
C6,22,I,0,180754,185362,data\windows\C6_022_22.npy
C6,27,I,0,60931,65539,data\windows\C6_027_27.npy
C6,9,I,0,139247,143855,data\windows\C6_009_33.npy
C6,20,I,0,43848,48456,data\windows\C6_020_26.npy
C6,7,I,0,77648,82256,data\windows\C6_007_22.npy
C6,12,I,0,63480,68088,data\windows\C6_012_26.npy
C6,10,I,0,144139,148747,data\windows\C6_010_13.npy
C6,21,I,0,187914,192522,data\windows\C6_021_19.npy
C6,28,I,0,54112,58720,data\windows\C6_028_22.npy
C6,8,I,0,62497,67105,data\windows\C6_008_17.npy
C6,10,I,0,175985,180593,data\windows\C6_010_14.npy
C6,26,I,0,99229,103837,data\windows\C6_026_24.npy
C6,15,I,0,110011,114619,data\windows\C6_015_28.npy
C6,16,I,0,151279,155887,data\windows\C6_016_31.npy
C6,22,I,0,29490,34098,data\windows\C6_022_23.npy
C6,5,I,0,187393,192001,data\windows\C6_005_34.npy
C6,28,I,0,78306,82914,data\windows\C6_028_23.npy
C6,12,I,0,141196,145804,data\windows\C6_012_27.npy
C6,21,I,0,92738,97346,data\windows\C6_021_20.npy
C6,14,I,0,161372,165980,data\windows\C6_014_36.npy
C6,24,I,0,131082,135690,data\windows\C6_024_19.npy
C6,19,I,0,37167,41775,data\windows\C6_019_16.npy
C6,6,I,0,40282,44890,data\windows\C6_006_23.npy
C6,6,I,0,188154,192762,data\windows\C6_006_24.npy
C6,28,I,0,111406,116014,data\windows\C6_028_24.npy
C6,17,I,0,59087,63695,data\windows\C6_017_22.npy
C6,9,I,0,31043,35651,data\windows\C6_009_34.npy
C6,5,I,0,27588,32196,data\windows\C6_005_35.npy
C6,4,I,0,196993,201601,data\windows\C6_004_24.npy
C6,29,I,0,209313,213921,data\windows\C6_029_22.npy
C6,31,I,0,84358,88966,data\windows\C6_031_25.npy
C6,13,I,0,43360,47968,data\windows\C6_013_20.npy
C6,7,I,0,89798,94406,data\windows\C6_007_23.npy
C6,13,I,0,29385,33993,data\windows\C6_013_21.npy
C6,5,I,0,118122,122730,data\windows\C6_005_36.npy
C6,18,I,0,134175,138783,data\windows\C6_018_21.npy
C6,20,I,0,211288,215896,data\windows\C6_020_27.npy
C6,31,I,0,68357,72965,data\windows\C6_031_26.npy
C6,10,I,0,42405,47013,data\windows\C6_010_15.npy
C6,7,I,0,28587,33195,data\windows\C6_007_24.npy
C6,5,I,0,81055,85663,data\windows\C6_005_37.npy
C6,12,I,0,128879,133487,data\windows\C6_012_28.npy
C6,19,I,0,14287,18895,data\windows\C6_019_17.npy
C6,3,I,0,162306,166914,data\windows\C6_003_32.npy
C6,24,I,0,98616,103224,data\windows\C6_024_20.npy
C6,15,I,0,170077,174685,data\windows\C6_015_29.npy
C6,25,I,0,99388,103996,data\windows\C6_025_19.npy
C6,15,I,0,33345,37953,data\windows\C6_015_30.npy
C6,5,I,0,4612,9220,data\windows\C6_005_38.npy
C6,1,I,0,104527,109135,data\windows\C6_001_21.npy
C6,18,I,0,115618,120226,data\windows\C6_018_22.npy
C6,17,I,0,174374,178982,data\windows\C6_017_23.npy
C6,26,I,0,188084,192692,data\windows\C6_026_25.npy
C6,28,I,0,34538,39146,data\windows\C6_028_25.npy
C6,5,I,0,67627,72235,data\windows\C6_005_39.npy
C6,10,I,0,44520,49128,data\windows\C6_010_16.npy
C6,7,I,0,22877,27485,data\windows\C6_007_25.npy
C6,4,I,0,516,5124,data\windows\C6_004_25.npy
C6,1,I,0,15450,20058,data\windows\C6_001_22.npy
C6,3,I,0,112191,116799,data\windows\C6_003_33.npy
C6,17,I,0,32545,37153,data\windows\C6_017_24.npy
C6,5,I,0,41837,46445,data\windows\C6_005_40.npy
C6,7,I,0,25261,29869,data\windows\C6_007_26.npy
C6,4,I,0,155093,159701,data\windows\C6_004_26.npy
C6,23,I,0,136280,140888,data\windows\C6_023_26.npy
C6,20,I,0,206340,210948,data\windows\C6_020_28.npy
C6,30,I,0,23899,28507,data\windows\C6_030_25.npy
C6,4,I,0,44704,49312,data\windows\C6_004_27.npy
C6,7,I,0,97691,102299,data\windows\C6_007_27.npy
C6,15,I,0,139179,143787,data\windows\C6_015_31.npy
C6,21,I,0,27912,32520,data\windows\C6_021_21.npy
C6,5,I,0,45523,50131,data\windows\C6_005_41.npy
C6,7,I,0,90362,94970,data\windows\C6_007_28.npy
C6,14,I,0,3858,8466,data\windows\C6_014_37.npy
C6,1,I,0,74195,78803,data\windows\C6_001_23.npy
C6,13,I,0,163120,167728,data\windows\C6_013_22.npy
C6,24,I,0,112876,117484,data\windows\C6_024_21.npy
C6,17,I,0,93008,97616,data\windows\C6_017_25.npy
C6,14,I,0,104548,109156,data\windows\C6_014_38.npy
C6,16,I,0,202949,207557,data\windows\C6_016_32.npy
C6,30,I,0,111557,116165,data\windows\C6_030_26.npy
C6,17,I,0,114499,119107,data\windows\C6_017_26.npy
C6,17,I,0,199477,204085,data\windows\C6_017_27.npy
C6,29,I,0,33765,38373,data\windows\C6_029_23.npy
C6,5,I,0,20622,25230,data\windows\C6_005_42.npy
C6,3,I,0,96182,100790,data\windows\C6_003_34.npy
C6,14,I,0,68264,72872,data\windows\C6_014_39.npy
C6,10,I,0,43493,48101,data\windows\C6_010_17.npy
C6,7,I,0,25618,30226,data\windows\C6_007_29.npy
C6,4,I,0,188026,192634,data\windows\C6_004_28.npy
C6,28,I,0,131708,136316,data\windows\C6_028_26.npy
C6,20,I,0,148159,152767,data\windows\C6_020_29.npy
C6,22,I,0,25310,29918,data\windows\C6_022_24.npy
C6,4,I,0,73074,77682,data\windows\C6_004_29.npy
C6,11,I,0,133087,137695,data\windows\C6_011_23.npy
C6,20,I,0,113187,117795,data\windows\C6_020_30.npy
C6,17,I,0,148916,153524,data\windows\C6_017_28.npy
C6,22,I,0,143499,148107,data\windows\C6_022_25.npy
C6,21,I,0,88694,93302,data\windows\C6_021_22.npy
C6,13,I,0,168346,172954,data\windows\C6_013_23.npy
C6,25,I,0,55658,60266,data\windows\C6_025_20.npy
C6,9,I,0,17367,21975,data\windows\C6_009_35.npy
C6,3,I,0,195322,199930,data\windows\C6_003_35.npy
C6,29,I,0,4828,9436,data\windows\C6_029_24.npy
C6,1,I,0,53246,57854,data\windows\C6_001_24.npy
C6,9,I,0,24801,29409,data\windows\C6_009_36.npy
C6,4,I,0,49645,54253,data\windows\C6_004_30.npy
C6,8,I,0,84718,89326,data\windows\C6_008_18.npy
C6,13,I,0,27871,32479,data\windows\C6_013_24.npy
C6,5,I,0,100296,104904,data\windows\C6_005_43.npy
C6,15,I,0,198836,203444,data\windows\C6_015_32.npy
C6,29,I,0,29258,33866,data\windows\C6_029_25.npy
C6,5,I,0,199125,203733,data\windows\C6_005_44.npy
C6,29,I,0,88154,92762,data\windows\C6_029_26.npy
C6,13,I,0,127402,132010,data\windows\C6_013_25.npy
C6,19,I,0,94698,99306,data\windows\C6_019_18.npy
C6,14,I,0,67846,72454,data\windows\C6_014_40.npy
C6,10,I,0,23385,27993,data\windows\C6_010_18.npy
C6,4,I,0,127061,131669,data\windows\C6_004_31.npy
C6,19,I,0,196563,201171,data\windows\C6_019_19.npy
C6,29,I,0,111660,116268,data\windows\C6_029_27.npy
C6,17,I,0,128399,133007,data\windows\C6_017_29.npy
C6,19,I,0,138040,142648,data\windows\C6_019_20.npy
C6,20,I,0,83318,87926,data\windows\C6_020_31.npy
C6,13,I,0,25933,30541,data\windows\C6_013_26.npy
C6,4,I,0,108552,113160,data\windows\C6_004_32.npy
C6,16,I,0,186259,190867,data\windows\C6_016_33.npy
C6,27,I,0,67339,71947,data\windows\C6_027_28.npy
C6,10,I,0,186816,191424,data\windows\C6_010_19.npy
C6,28,I,0,183174,187782,data\windows\C6_028_27.npy
C6,27,I,0,52466,57074,data\windows\C6_027_29.npy
C6,8,I,0,123329,127937,data\windows\C6_008_19.npy
C6,18,I,0,160223,164831,data\windows\C6_018_23.npy
C6,24,I,0,106072,110680,data\windows\C6_024_22.npy
C6,16,I,0,149913,154521,data\windows\C6_016_34.npy
C6,22,I,0,195242,199850,data\windows\C6_022_26.npy
C6,29,I,0,134491,139099,data\windows\C6_029_28.npy
C6,20,I,0,179698,184306,data\windows\C6_020_32.npy
C6,26,I,0,171727,176335,data\windows\C6_026_26.npy
C6,25,I,0,174250,178858,data\windows\C6_025_21.npy
C6,26,I,0,182745,187353,data\windows\C6_026_27.npy
C6,27,I,0,48353,52961,data\windows\C6_027_30.npy
C6,7,I,0,3934,8542,data\windows\C6_007_30.npy
C6,1,I,0,28742,33350,data\windows\C6_001_25.npy
C6,5,I,0,53655,58263,data\windows\C6_005_45.npy
C6,8,I,0,148011,152619,data\windows\C6_008_20.npy
C6,22,I,0,109303,113911,data\windows\C6_022_27.npy
C6,16,I,0,100456,105064,data\windows\C6_016_35.npy
C6,15,I,0,1946,6554,data\windows\C6_015_33.npy
C6,1,I,0,128337,132945,data\windows\C6_001_26.npy
C6,22,I,0,78073,82681,data\windows\C6_022_28.npy
C6,12,I,0,163077,167685,data\windows\C6_012_29.npy
C6,24,I,0,24168,28776,data\windows\C6_024_23.npy
C6,4,I,0,63240,67848,data\windows\C6_004_33.npy
C6,10,I,0,11725,16333,data\windows\C6_010_20.npy
C6,2,I,0,60643,65251,data\windows\C6_002_29.npy
C6,9,I,0,200086,204694,data\windows\C6_009_37.npy
C6,29,I,0,105237,109845,data\windows\C6_029_29.npy
C6,16,I,0,94221,98829,data\windows\C6_016_36.npy
C6,14,I,0,58614,63222,data\windows\C6_014_41.npy
C6,9,I,0,57396,62004,data\windows\C6_009_38.npy
C6,9,I,0,144599,149207,data\windows\C6_009_39.npy
C6,21,I,0,211400,216008,data\windows\C6_021_23.npy
C6,31,I,0,160084,164692,data\windows\C6_031_27.npy
C6,24,I,0,157961,162569,data\windows\C6_024_24.npy
C6,23,I,0,101198,105806,data\windows\C6_023_27.npy
C6,15,I,0,21150,25758,data\windows\C6_015_34.npy
C6,4,I,0,154998,159606,data\windows\C6_004_34.npy
C6,23,I,0,173378,177986,data\windows\C6_023_28.npy
C6,26,I,0,109438,114046,data\windows\C6_026_28.npy
C6,16,I,0,19615,24223,data\windows\C6_016_37.npy
C6,3,I,0,152445,157053,data\windows\C6_003_36.npy
C6,23,I,0,197462,202070,data\windows\C6_023_29.npy
C6,29,I,0,48234,52842,data\windows\C6_029_30.npy
C6,7,I,0,34180,38788,data\windows\C6_007_31.npy
C6,5,I,0,158779,163387,data\windows\C6_005_46.npy
C6,23,I,0,71139,75747,data\windows\C6_023_30.npy
C6,11,I,0,153301,157909,data\windows\C6_011_24.npy
C6,23,I,0,150750,155358,data\windows\C6_023_31.npy
C6,22,I,0,57145,61753,data\windows\C6_022_29.npy
C6,9,I,0,9157,13765,data\windows\C6_009_40.npy
C6,2,I,0,118446,123054,data\windows\C6_002_30.npy
C6,18,I,0,87397,92005,data\windows\C6_018_24.npy
C6,13,I,0,183927,188535,data\windows\C6_013_27.npy
C6,27,I,0,76722,81330,data\windows\C6_027_31.npy
C6,12,I,0,53497,58105,data\windows\C6_012_30.npy
C6,8,I,0,184491,189099,data\windows\C6_008_21.npy
C6,27,I,0,157736,162344,data\windows\C6_027_32.npy
C6,23,I,0,132567,137175,data\windows\C6_023_32.npy
C6,20,I,0,204571,209179,data\windows\C6_020_33.npy
C6,30,I,0,167838,172446,data\windows\C6_030_27.npy
C6,25,I,0,185706,190314,data\windows\C6_025_22.npy
C6,27,I,0,171243,175851,data\windows\C6_027_33.npy
C6,25,I,0,86078,90686,data\windows\C6_025_23.npy
C6,13,I,0,13408,18016,data\windows\C6_013_28.npy
C6,2,I,0,129362,133970,data\windows\C6_002_31.npy
C6,19,I,0,164019,168627,data\windows\C6_019_21.npy
C6,24,I,0,212569,217177,data\windows\C6_024_25.npy
C6,31,I,0,146123,150731,data\windows\C6_031_28.npy
C6,22,I,0,121841,126449,data\windows\C6_022_30.npy
C6,18,I,0,123392,128000,data\windows\C6_018_25.npy
C6,18,I,0,24653,29261,data\windows\C6_018_26.npy
C6,4,I,0,1579,6187,data\windows\C6_004_35.npy
C6,1,I,0,8527,13135,data\windows\C6_001_27.npy
C6,2,I,0,192779,197387,data\windows\C6_002_32.npy
C6,29,I,0,169448,174056,data\windows\C6_029_31.npy
C6,25,I,0,55776,60384,data\windows\C6_025_24.npy
C6,9,I,0,91798,96406,data\windows\C6_009_41.npy
C6,14,I,0,103626,108234,data\windows\C6_014_42.npy
C6,15,I,0,52921,57529,data\windows\C6_015_35.npy
C6,8,I,0,90655,95263,data\windows\C6_008_22.npy
C6,14,I,0,74497,79105,data\windows\C6_014_43.npy
C6,11,I,0,148941,153549,data\windows\C6_011_25.npy
C6,22,I,0,162338,166946,data\windows\C6_022_31.npy
C6,24,I,0,21097,25705,data\windows\C6_024_26.npy
C6,4,I,0,99630,104238,data\windows\C6_004_36.npy
C6,15,I,0,212540,217148,data\windows\C6_015_36.npy
C6,31,I,0,186188,190796,data\windows\C6_031_29.npy
C6,27,I,0,170120,174728,data\windows\C6_027_34.npy
C6,25,I,0,157554,162162,data\windows\C6_025_25.npy
C6,23,I,0,927,5535,data\windows\C6_023_33.npy
C6,1,I,0,182829,187437,data\windows\C6_001_28.npy
C6,31,I,0,157609,162217,data\windows\C6_031_30.npy
C6,23,I,0,190481,195089,data\windows\C6_023_34.npy
C6,28,I,0,194873,199481,data\windows\C6_028_28.npy
C6,29,I,0,54576,59184,data\windows\C6_029_32.npy
C6,8,I,0,2963,7571,data\windows\C6_008_23.npy
C6,1,I,0,123710,128318,data\windows\C6_001_29.npy
C6,21,I,0,98487,103095,data\windows\C6_021_24.npy
C6,15,I,0,4404,9012,data\windows\C6_015_37.npy
C6,1,I,0,50832,55440,data\windows\C6_001_30.npy
C6,9,I,0,214767,219375,data\windows\C6_009_42.npy
C6,31,I,0,77899,82507,data\windows\C6_031_31.npy
C6,12,I,0,55959,60567,data\windows\C6_012_31.npy
C6,9,I,0,141838,146446,data\windows\C6_009_43.npy
C6,21,I,0,142652,147260,data\windows\C6_021_25.npy
C6,21,I,0,71263,75871,data\windows\C6_021_26.npy
C6,11,I,0,182033,186641,data\windows\C6_011_26.npy
C6,27,I,0,124372,128980,data\windows\C6_027_35.npy
C6,18,I,0,34392,39000,data\windows\C6_018_27.npy
C6,5,I,0,69839,74447,data\windows\C6_005_47.npy
C6,11,I,0,181759,186367,data\windows\C6_011_27.npy
C6,27,I,0,19145,23753,data\windows\C6_027_36.npy
C6,3,I,0,2618,7226,data\windows\C6_003_37.npy
C6,1,I,0,123229,127837,data\windows\C6_001_31.npy
C6,21,I,0,94839,99447,data\windows\C6_021_27.npy
C6,14,I,0,54175,58783,data\windows\C6_014_44.npy
C6,8,I,0,101242,105850,data\windows\C6_008_24.npy
C6,15,I,0,39364,43972,data\windows\C6_015_38.npy
C6,6,I,0,80221,84829,data\windows\C6_006_25.npy
C6,12,I,0,50148,54756,data\windows\C6_012_32.npy
C6,8,I,0,125767,130375,data\windows\C6_008_25.npy
C6,19,I,0,144449,149057,data\windows\C6_019_22.npy
C6,21,I,0,196307,200915,data\windows\C6_021_28.npy
C6,29,I,0,14525,19133,data\windows\C6_029_33.npy
C6,3,I,0,69925,74533,data\windows\C6_003_38.npy
C6,11,I,0,56688,61296,data\windows\C6_011_28.npy
C6,9,I,0,125522,130130,data\windows\C6_009_44.npy
C6,18,I,0,114265,118873,data\windows\C6_018_28.npy
C6,17,I,0,188043,192651,data\windows\C6_017_30.npy
C6,28,I,0,197043,201651,data\windows\C6_028_29.npy
C6,29,I,0,165735,170343,data\windows\C6_029_34.npy
C6,24,I,0,42633,47241,data\windows\C6_024_27.npy
C6,7,I,0,8732,13340,data\windows\C6_007_32.npy
C6,2,I,0,191561,196169,data\windows\C6_002_33.npy
C6,28,I,0,202140,206748,data\windows\C6_028_30.npy
C6,30,I,0,53671,58279,data\windows\C6_030_28.npy
C6,8,I,0,10004,14612,data\windows\C6_008_26.npy
C6,2,I,0,144998,149606,data\windows\C6_002_34.npy
C6,22,I,0,126196,130804,data\windows\C6_022_32.npy
C6,19,I,0,190596,195204,data\windows\C6_019_23.npy
