run_id,VB_true,VB_smooth,q_true,q_pred,q_pred_norm,true_stage,pred_stage,prob_early,prob_middle,prob_late,max_prob,dominant_prob_stage,relative_life,dataset_id,task_id,protocol_id,aggregation_level,uncertainty_type,n_test,test_universe,source_path,status
234,165.2125273,165.2125273,0.5920356296599056,0.71226776,0.961775333608992,late,late,0.0129776038645234,0.1013445135684172,0.8856778825660594,0.8856778825660594,late,0.7326732673267327,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
235,166.5110755,166.5110755,0.5996838556707117,0.7165055,0.9718493903134596,late,late,0.0126312270629326,0.0978008858352432,0.8895678871008241,0.8895678871008241,late,0.735973597359736,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
236,167.8096237,167.8096237,0.6073320816815179,0.71472526,0.9676173612820512,late,late,0.0130123813934415,0.0987054835660226,0.8882821350395358,0.8882821350395358,late,0.7392739273927392,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
237,169.1081719,169.10817189999997,0.6149803076923238,0.7191046,0.9780280328872328,late,late,0.0125022123412292,0.0957050775781154,0.8917927100796552,0.8917927100796552,late,0.7425742574257426,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
238,170.4067201,170.4067200857143,0.6226285336189898,0.7185916,0.9768085170393064,late,late,0.012674542271451,0.0958246786130603,0.8915007791144887,0.8915007791144887,late,0.7458745874587459,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
239,171.7052683,171.70526827142857,0.6302767595456554,0.7210478,0.982647454321328,late,late,0.0124245709374718,0.0940487599546592,0.893526669106869,0.893526669106869,late,0.7491749174917491,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
240,173.0038165,173.00381645714288,0.6379249854723213,0.7175316,0.9742886597317002,late,late,0.0128198428785239,0.0966168606923124,0.8905632964281637,0.8905632964281637,late,0.7524752475247525,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
241,174.3023646,174.30236464285716,0.645573211398987,0.72130144,0.9832504133850084,late,late,0.0124493317261854,0.0937957458505483,0.8937549224222662,0.8937549224222662,late,0.7557755775577558,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
242,175.6009128,175.60091282857144,0.6532214373256527,0.7201746,0.9805716624335904,late,late,0.0125740850281104,0.0945092085780906,0.892916706392799,0.892916706392799,late,0.759075907590759,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
243,176.899461,176.8994610142857,0.6608696632523182,0.72146606,0.9836417519793274,late,late,0.0124439003887594,0.0935359727767938,0.8940201268334467,0.8940201268334467,late,0.7623762376237624,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
244,178.1980092,178.19800920000003,0.6685178891789844,0.71906686,0.9779383164581866,late,late,0.0125923700659535,0.0953546071354476,0.8920530227975988,0.8920530227975988,late,0.7656765676567657,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
245,179.4965574,179.4965574,0.6761661151897903,0.72204554,0.9850193056704704,late,late,0.0123960038128684,0.0931247623636126,0.8944792338225189,0.8944792338225189,late,0.768976897689769,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
246,180.7951056,180.7951056,0.6838143412005964,0.71653426,0.9719177592721074,late,late,0.0130840742003957,0.096618649821905,0.8902972759766992,0.8902972759766992,late,0.7722772277227723,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
247,182.0936538,182.0936538,0.6914625672114025,0.7225299,0.986170737826614,late,late,0.0124017446340784,0.0927474674777354,0.8948507878871861,0.8948507878871861,late,0.7755775577557755,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
248,183.392202,183.392202,0.6991107932222087,0.7220476,0.9850242027516533,late,late,0.0125622116512141,0.0928525989380498,0.894585189409736,0.894585189409736,late,0.7788778877887789,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
249,184.6907502,184.6907502,0.7067590192330147,0.72345483,0.9883695035054106,late,late,0.0123657959790607,0.091978380470214,0.8956558235497252,0.8956558235497252,late,0.7821782178217822,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
250,185.9892984,185.9892983857143,0.7144072451596807,0.7191023,0.97802256527232,late,late,0.0127623938301865,0.0950769922438274,0.8921606139249859,0.8921606139249859,late,0.7854785478547854,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
251,187.2878466,187.28784657142856,0.7220554710863463,0.72331786,0.988043895151238,late,late,0.0123814900236976,0.0920000823360023,0.8956184276393,0.8956184276393,late,0.7887788778877888,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
252,188.5863948,188.58639475714284,0.729703697013012,0.7223205,0.985672947147168,late,late,0.0125195957330798,0.0926235931964693,0.8948568110694509,0.8948568110694509,late,0.7920792079207921,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
253,189.8849429,189.88494294285715,0.7373519229396778,0.7235841,0.9886768072357448,late,late,0.0123634240457015,0.0917433432643886,0.8958932326889099,0.8958932326889099,late,0.7953795379537953,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
254,191.1834911,191.16164634285715,0.7448714868279991,0.72088385,0.9822577084670052,late,late,0.0125279758544479,0.093749254588285,0.8937227695562671,0.8937227695562671,late,0.7986798679867987,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
255,192.4820393,192.41650495714288,0.752262388677976,0.7240962,0.9898941835821836,late,late,0.0123481166565295,0.0914063487339538,0.8962455346085166,0.8962455346085166,late,0.801980198019802,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
256,193.7805875,193.64951878571424,0.7595246284896082,0.7234667,0.988397721152808,late,late,0.0123702628956832,0.0918884876905917,0.895741249412725,0.895741249412725,late,0.8052805280528053,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
257,194.9262222,194.86068784285712,0.7666582063470367,0.7244208,0.9906658304520412,late,late,0.0122633997553558,0.091168190661391,0.8965684095822531,0.8965684095822531,late,0.8085808580858086,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
258,196.0718569,196.05001212857147,0.7736631222502615,0.7258857,0.9941482257066756,late,late,0.0122305358737174,0.089961975517595,0.8978074886076874,0.8978074886076874,late,0.8118811881188119,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
259,197.2174916,197.21749162857145,0.7805393761151413,0.72600853,0.9944402201152543,late,late,0.0121906056928109,0.089909816055011,0.897899578251178,0.897899578251178,late,0.8151815181518152,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
260,198.3631263,198.36312634285716,0.7872869679416767,0.726561,0.995753564989531,late,late,0.0121903785219127,0.0895117393050938,0.8982978821719935,0.8982978821719935,late,0.8184818481848185,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
261,199.5087611,199.5087610571429,0.7940345597682124,0.7272123,0.997301850899384,late,late,0.0121269649225242,0.0890865981778345,0.8987864368986412,0.8987864368986412,late,0.8217821782178217,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
262,200.6543958,200.65439577142857,0.8007821515947479,0.72713685,0.9971224893580074,late,late,0.012140599008588,0.0891060902955524,0.8987533106948595,0.8987533106948595,late,0.8250825082508251,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
263,201.8000305,201.8000304857143,0.8075297434212836,0.7276809,0.9984158180072558,late,late,0.0120891791256668,0.0887958026286839,0.8991150182446492,0.8991150182446492,late,0.8283828382838284,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
264,202.9456652,202.9456652,0.8142773352478189,0.72762245,0.9982768692717564,late,late,0.0121199705159078,0.0888052118949852,0.8990748175881069,0.8990748175881069,late,0.8316831683168316,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
265,204.0912999,204.0912999,0.8210249269902141,0.7283473,0.9999999999976228,late,late,0.0121047398204256,0.0882871209391082,0.8996081392394661,0.8996081392394661,late,0.834983498349835,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
266,205.2369346,205.2369346,0.8277725187326093,0.7279494,0.9990541026177202,late,late,0.0121739037964999,0.0884644838148349,0.8993616123876651,0.8993616123876651,late,0.8382838283828383,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
267,206.3825693,206.38256930000003,0.8345201104750046,0.7278298,0.9987697866422582,late,late,0.012200872759573,0.0884736848123454,0.8993254424270815,0.8993254424270815,late,0.8415841584158416,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
268,207.528204,207.528204,0.8412677022173995,0.72427356,0.9903158080086716,late,late,0.012554782263622,0.0903869342716849,0.897058283463693,0.897058283463693,late,0.8448844884488449,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
269,208.6738387,208.6738387,0.8480152939597948,0.7273109,0.9975362451734688,late,late,0.0122387415384324,0.0888974720450746,0.898863786415493,0.898863786415493,late,0.8481848184818482,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
270,209.8194734,209.8194734,0.8547628857021901,0.72569853,0.9937032807139732,late,late,0.0124159284315978,0.0898436190766082,0.8977404524907939,0.8977404524907939,late,0.8514851485148515,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
271,210.9651081,210.9651081,0.8615104774445851,0.72657275,0.9957814973700634,late,late,0.0122964349239363,0.0894879498709738,0.8982156152040899,0.8982156152040899,late,0.8547854785478548,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
272,212.1107428,212.11074280000005,0.8682580691869803,0.7240074,0.9896830861020748,late,late,0.01250108479411,0.091104988398718,0.8963939268061718,0.8963939268061718,late,0.858085808580858,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
273,213.2563775,213.2563775,0.8750056609293755,0.72571313,0.9937379881825498,late,late,0.0123405155625849,0.0900723128858561,0.8975871715505589,0.8975871715505589,late,0.8613861386138614,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
274,214.4020122,214.4020122142857,0.8817532527559108,0.72425324,0.9902675028195296,late,late,0.0125046854089123,0.0909984258376376,0.89649688875245,0.89649688875245,late,0.8646864686468647,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
275,215.5476469,215.54764692857145,0.8885008445824465,0.724621,0.9911417506718364,late,late,0.0124283285689401,0.0908930165124984,0.8966786549175613,0.8966786549175613,late,0.8679867986798679,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
276,216.6932816,216.69328164285716,0.895248436408982,0.7225512,0.9862213726951536,late,late,0.0126216051072217,0.0922947179319646,0.8950836769598136,0.8950836769598136,late,0.8712871287128713,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
277,217.8389164,217.83891635714284,0.9019960282355176,0.7235713,0.9886463787701436,late,late,0.0125921280196352,0.0915857352264257,0.8958221367529391,0.8958221367529391,late,0.8745874587458746,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
278,218.9845511,218.98455107142857,0.9087436200620532,0.7217406,0.9842943950219972,late,late,0.012828984092405,0.0927791324892733,0.8943918834173217,0.8943918834173217,late,0.8778877887788779,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
279,220.1301858,220.13018578571427,0.9154912118885886,0.71384376,0.9655218384361502,late,late,0.0138588591905957,0.097418934505455,0.8887222063029492,0.8887222063029492,late,0.8811881188118812,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
280,221.2758205,221.2758205,0.9222388037151243,0.72123325,0.9830883104889654,late,late,0.0129070328060419,0.0933870296117533,0.8937059375812048,0.8937059375812048,late,0.8844884488448845,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
281,222.4214552,222.42145520000005,0.9289863954575196,0.71787614,0.9751077084456272,late,late,0.0134119495110524,0.0954090395493527,0.8911790109385949,0.8911790109385949,late,0.8877887788778878,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
282,223.5670899,223.5670899,0.9357339871999144,0.7196655,0.9793614177587766,late,late,0.0131619066524927,0.094524185003135,0.8923139083433722,0.8923139083433722,late,0.8910891089108911,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
283,224.7127246,224.7127246,0.9424815789423098,0.71418285,0.966327931279958,late,late,0.0137637956744481,0.0984393549452925,0.8877968493792594,0.8877968493792594,late,0.8943894389438944,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
284,225.8583593,225.8583593,0.949229170684705,0.7173168,0.9737780320433284,late,late,0.0132935175672888,0.0961754986163344,0.8905309838153767,0.8905309838153767,late,0.8976897689768977,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
285,227.003994,227.003994,0.9559767624271,0.71529436,0.9689702393893708,late,late,0.0136183445511029,0.0976723707902264,0.8887092846576706,0.8887092846576706,late,0.900990099009901,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
286,228.1496287,228.00858591428573,0.9618936363706976,0.71626395,0.9712751718864292,late,late,0.013484382272664,0.0969333371311102,0.8895822805952257,0.8895822805952257,late,0.9042904290429042,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
287,229.2952634,228.87213504285717,0.9669797925154976,0.71266985,0.9627311915569312,late,late,0.0139373524478605,0.0995769921944365,0.886485655356703,0.886485655356703,late,0.9075907590759076,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
288,230.4408981,229.59464138571428,0.9712352308615,0.7173682,0.9739002213505088,late,late,0.0134597397478143,0.0960754500659807,0.890464810185205,0.890464810185205,late,0.9108910891089108,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
289,230.5992333,230.17610494285717,0.9746599514087048,0.71797204,0.9753356842152494,late,late,0.0133224204764178,0.0955932298978589,0.8910843496247232,0.8910843496247232,late,0.9141914191419142,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
290,230.7575685,230.61652571428573,0.9772539541571122,0.72005737,0.9802929804787124,late,late,0.0130740283545252,0.0940203456055419,0.8929056260389328,0.8929056260389328,late,0.9174917491749176,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
291,230.9159037,230.9159037,0.9790172391067218,0.72091377,0.9823288350053482,late,late,0.0129144886243379,0.0934209784590342,0.8936645329156279,0.8936645329156279,late,0.9207920792079208,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
292,231.0742389,231.0742389,0.979949806257534,0.7223503,0.985743788418646,late,late,0.0128082281105296,0.0923176095157647,0.8948741623727057,0.8948741623727057,late,0.924092409240924,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
293,231.2325741,231.2325741,0.980882373408346,0.72351897,0.9885219786447595,late,late,0.0126118354197234,0.0915028899288921,0.8958852746503844,0.8958852746503844,late,0.9273927392739274,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
294,231.3909093,231.3909093,0.9818149405591582,0.7246454,0.9911997549343888,late,late,0.0125224402510201,0.090694086999567,0.8967834727484127,0.8967834727484127,late,0.9306930693069309,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
295,231.5492445,231.5492445,0.9827475077099702,0.7262426,0.994996656907699,late,late,0.0123697730420168,0.0896172182139089,0.8980130087430742,0.8980130087430742,late,0.933993399339934,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
296,231.7075797,231.7075797,0.9836800748607823,0.72641045,0.9953956739351348,late,late,0.0123903376597538,0.0893114600194091,0.898298202319837,0.898298202319837,late,0.9372937293729372,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
297,231.8659149,231.8659149,0.9846126420115944,0.7266068,0.9958624418430106,late,late,0.0123590291364841,0.0890963425508528,0.8985446283116632,0.8985446283116632,late,0.9405940594059404,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
298,232.0242501,232.0242501,0.9855452091624064,0.72630125,0.9951360810879736,late,late,0.0124001586991944,0.0891507359140352,0.8984491053857704,0.8984491053857704,late,0.943894389438944,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
299,232.1825853,232.1825853,0.9864777763132186,0.72520447,0.9925287894862412,late,late,0.0125254608354837,0.089633012226036,0.8978415269374802,0.8978415269374802,late,0.9471947194719472,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
300,232.3409205,232.3409205,0.9874103434640308,0.72427064,0.9903088665149562,late,late,0.0126531639551602,0.0901696278606382,0.8971772081832015,0.8971772081832015,late,0.9504950495049505,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
301,232.4992557,232.4992557,0.9883429106148428,0.7245731,0.991027881648219,late,late,0.0125963977463777,0.0900967789267151,0.8973068233259072,0.8973068233259072,late,0.9537953795379538,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
302,232.6575909,232.65759090000003,0.9892754777656552,0.72329277,0.987984250604212,late,late,0.0127355691307607,0.0908062224980106,0.8964582083702286,0.8964582083702286,late,0.9570957095709572,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
303,232.8159261,232.8159261,0.9902080449164672,0.7232041,0.9877734621632068,late,late,0.0127464694681696,0.0909078117993256,0.8963457187315047,0.8963457187315047,late,0.9603960396039604,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
304,232.9742613,232.9742613,0.9911406120672792,0.7223003,0.985624927224891,late,late,0.0128327870672111,0.0915222359990483,0.8956449769327405,0.8956449769327405,late,0.9636963696369636,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
305,233.1325965,233.1325965,0.9920731792180912,0.72282696,0.9868769159509514,late,late,0.0127786206067907,0.0912462489344999,0.8959751304577094,0.8959751304577094,late,0.966996699669967,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
306,233.2909317,233.2909317,0.9930057463689036,0.7219857,0.9848770525937844,late,late,0.0128683515994161,0.0917873513670289,0.8953442970325549,0.8953442970325549,late,0.9702970297029704,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
307,233.4492669,233.4492669,0.9939383135197154,0.7219835,0.9848718227012592,late,late,0.012869665331799,0.0918114872187515,0.8953188474484494,0.8953188474484494,late,0.9735973597359736,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
308,233.6076021,233.6076021,0.9948708806705276,0.7212323,0.983086052126284,late,late,0.0129403736284291,0.0922754312805029,0.894784195090068,0.894784195090068,late,0.976897689768977,PHM2010,D1/C6,PHM_D1_FROZEN_B11_B12,run_level,none,304,run_id_12_315_common_304,paper_data/01_PHM2010/04_semantics/C6_lifecycle_probability_wear.csv,DERIVED
